case,module,local_node,global_node,is_bridge_endpoint,distance_to_bridge_endpoint_before,top10_shell,degree_before,degree_after,tau_before,tau_after,delta_tau,tau_before_minus_S_before,tau_after_minus_S_after,delta_tau_centered,tau_ratio,shell,case_label,case_order
shell0-shell0,2,40,1040,0,-1,2,5,5,407.32882841346401,796.03663270816105,388.70780429469698,-0.932912039548626,-5.9593473722177404,-5.0264353326691102,1.95428503258339,2,shell0-shell0,0
shell0-shell0,2,43,1043,0,2,2,8,8,452.62558953493999,891.12148122757401,438.49589169263402,44.363849081927398,89.125501147195607,44.761652065268201,1.9687828126182101,2,shell0-shell0,0
shell0-shell0,2,44,1044,0,2,2,5,5,424.41415270948897,840.60367928079802,416.18952657130899,16.152412256476602,38.607699200419503,22.455286943942902,1.98062122555133,2,shell0-shell0,0
shell0-shell0,2,48,1048,0,-1,2,13,13,460.717013495358,895.83467098765902,435.11765749230102,52.455273042345603,93.838690907280906,41.383417864935303,1.9444358353323199,2,shell0-shell0,0
shell0-shell0,2,52,1052,0,2,2,6,6,439.64175493079199,872.84812786668101,433.20637293588902,31.380014477779199,70.852147786302595,39.472133308523297,1.9853622138417799,2,shell0-shell0,0
shell0-shell0,2,54,1054,0,2,2,12,12,431.417051461163,842.37779559422199,410.96074413305899,23.155311008150001,40.381815513843101,17.2265045056931,1.95258345200121,2,shell0-shell0,0
shell0-shell0,2,58,1058,0,-1,2,13,13,456.79586795895699,885.04709422306803,428.25122626411098,48.534127505943999,83.051114142689499,34.5169866367455,1.93751116483959,2,shell0-shell0,0
shell0-shell0,2,59,1059,0,-1,2,9,9,428.45126924629801,833.48469673115198,405.033427484855,20.189528793284801,31.4887166507737,11.2991878574888,1.94534304495669,2,shell0-shell0,0
shell0-shell0,2,61,1061,0,-1,2,14,14,495.74187173072698,967.34909646000904,471.60722472928097,87.480131277714605,165.35311637962999,77.872985101915603,1.9513161014275699,2,shell0-shell0,0
shell0-shell0,2,62,1062,0,-1,2,9,9,443.02369427772999,865.53188898931705,422.50819471158701,34.761953824717402,63.535908908938602,28.773955084221299,1.95369209405472,2,shell0-shell0,0
shell0-shell0,2,63,1063,0,2,2,12,12,482.47894017808602,944.69236916247098,462.21342898438502,74.2171997250733,142.696389082092,68.479189357019095,1.95799710721836,2,shell0-shell0,0
shell0-shell0,2,65,1065,0,2,2,3,3,442.98776767894401,868.26362249405304,425.27585481510999,34.726027225930999,66.267642413674807,31.541615187743801,1.9600171513614599,2,shell0-shell0,0
shell0-shell0,2,67,1067,0,-1,2,11,11,450.28535161569903,876.61961727817902,426.33426566247999,42.023611162685803,74.623637197800093,32.600026035114297,1.9468090936840901,2,shell0-shell0,0
shell0-shell0,2,68,1068,0,-1,2,4,4,415.52722033091601,804.90837755482596,389.38115722391001,7.2654798779033198,2.9123974744472898,-4.35308240345603,1.9370773758547399,2,shell0-shell0,0
shell0-shell0,2,69,1069,0,-1,2,7,7,426.15112863884798,827.90907796214196,401.75794932329399,17.889388185835099,25.913097881763001,8.0237096959278897,1.9427593225120201,2,shell0-shell0,0
shell0-shell0,2,70,1070,0,-1,2,8,8,456.94787634314099,888.86549395808004,431.91761761493899,48.686135890128099,86.869513877700996,38.183377987572896,1.94522294549542,2,shell0-shell0,0
shell0-shell0,2,75,1075,0,2,2,10,10,428.46021206769598,836.82545622517296,408.36524415747698,20.198471614683299,34.829476144794398,14.631004530111101,1.95309957063868,2,shell0-shell0,0
shell0-shell0,2,78,1078,0,-1,2,2,2,377.72933212602402,736.61798295083304,358.88865082480999,-30.5324083269889,-65.377997129545193,-34.8455888025563,1.9501212119398501,2,shell0-shell0,0
shell0-shell0,2,81,1081,0,2,2,5,5,412.26833277439101,805.22144756085197,392.95311478645999,4.0065923213785499,3.22546748047318,-0.78112484090536305,1.95314891673113,2,shell0-shell0,0
shell0-shell0,2,83,1083,0,2,2,6,6,432.30867440862397,845.49927604295101,413.19060163432698,24.0469339556108,43.503295962572501,19.456362006961701,1.9557768004529399,2,shell0-shell0,0
shell0-shell0,2,86,1086,0,2,2,15,15,462.99078765253603,904.78495933997601,441.79417168743902,54.729047199523599,102.788979259597,48.0599320600734,1.95421806107079,2,shell0-shell0,0
shell0-shell0,2,92,1092,0,2,2,12,12,451.50682865391599,894.53996708539,443.03313843147401,43.245088200902998,92.543987005011203,49.298898804108198,1.9812324206752201,2,shell0-shell0,0
shell0-shell0,2,94,1094,0,-1,2,4,4,427.40006592842298,828.78425875889002,401.38419283046699,19.1383254754105,26.788278678511599,7.6499532031010604,1.9391299272697999,2,shell0-shell0,0
shell0-shell0,2,95,1095,0,-1,2,7,7,447.70792081321298,868.22457903296197,420.51665821974899,39.446180360200103,66.228598952582999,26.7824185923828,1.9392656208894501,2,shell0-shell0,0
shell0-shell0,2,96,1096,0,-1,2,3,3,399.57535069672002,776.90376499715398,377.32841430043402,-8.6863897562930106,-25.0922150832243,-16.4058253269313,1.9443235515967301,2,shell0-shell0,0
shell0-shell0,2,99,1099,0,-1,2,5,5,434.04459713040302,852.38962089966299,418.34502376926099,25.782856677389798,50.393640819284897,24.610784141895099,1.96382958464421,2,shell0-shell0,0
shell0-shell0,2,100,1100,0,2,2,14,14,427.88775333500399,836.10168927852999,408.213935943526,19.626012881991201,34.105709198151402,14.479696316160201,1.9540210785699299,2,shell0-shell0,0
shell0-shell0,2,102,1102,0,2,2,5,5,427.57856556826499,851.72678072662802,424.14821515836297,19.3168251152523,49.730800646249001,30.413975530996701,1.9919772629263,2,shell0-shell0,0
shell0-shell0,2,106,1106,0,-1,2,2,2,395.96715399653198,768.41445063080005,372.44729663426801,-12.294586456480801,-33.581529449578497,-21.2869429930977,1.9406014940257701,2,shell0-shell0,0
shell0-shell0,2,108,1108,0,-1,2,4,4,402.38683972186101,782.56619340918303,380.17935368732202,-5.8749007311516799,-19.429786671195199,-13.5548859400435,1.9448106055111301,2,shell0-shell0,0
shell0-shell0,2,110,1110,0,-1,2,5,5,439.636588833801,853.197263648025,413.56067481422298,31.374848380788698,51.2012835676462,19.826435186857498,1.9406875708667699,2,shell0-shell0,0
shell0-shell0,2,112,1112,0,2,2,4,4,394.31831138400702,799.53155289685697,405.21324151285103,-13.943429069005999,-2.4644271835212499,11.4790018854848,2.0276297849080498,2,shell0-shell0,0
shell0-shell0,2,114,1114,0,-1,2,5,5,467.42199203295399,908.26378882450899,440.841796791555,59.160251579941502,106.267808744131,47.107557164189402,1.9431344787056499,2,shell0-shell0,0
shell0-shell0,2,115,1115,0,-1,2,4,4,391.81224790536601,760.76335404120505,368.95110613583898,-16.4494925476472,-41.232626039174001,-24.783133491526801,1.9416528148577701,2,shell0-shell0,0
shell0-shell0,2,117,1117,0,-1,2,6,6,407.26932726659402,787.94792915676499,380.67860189017,-0.99241318641850296,-14.048050923613999,-13.0556377371955,1.93470972745508,2,shell0-shell0,0
shell0-shell0,2,118,1118,0,2,2,7,7,418.09450183053502,817.94110378269795,399.84660195216202,9.8327613775225,15.945123702319099,6.1123623247965497,1.9563546045248701,2,shell0-shell0,0
shell0-shell0,2,120,1120,0,-1,2,5,5,393.10822631574001,766.65317897008902,373.544952654349,-15.1535141372723,-35.3428011102894,-20.189286973017101,1.95023438241234,2,shell0-shell0,0
shell0-shell0,2,122,1122,0,-1,2,9,9,394.52991132342203,773.71209774676095,379.18218642333898,-13.7318291295904,-28.2838823336172,-14.5520532040268,1.9610987039015599,2,shell0-shell0,0
shell0-shell0,2,123,1123,0,2,2,8,8,428.48060090322599,832.39884951591296,403.91824861268702,20.218860450213,30.402869435533901,10.184008985320901,1.9426756958453599,2,shell0-shell0,0
shell0-shell0,2,124,1124,0,-1,2,9,9,408.25171086842403,790.57724260776297,382.325531739339,-0.010029584589005901,-11.4187374726156,-11.4087078880266,1.93649462221742,2,shell0-shell0,0
shell0-shell0,2,126,1126,0,-1,2,3,3,373.77660908232502,724.77347966769401,350.99687058536898,-34.485131370687803,-77.222500412684695,-42.7373690419968,1.9390552058544199,2,shell0-shell0,0
shell0-shell0,2,128,1128,0,-1,2,6,6,424.00727818000598,821.41564524339105,397.40836706338501,15.745537726993501,19.4196651630125,3.6741274360190301,1.9372677958954101,2,shell0-shell0,0
shell0-shell0,2,129,1129,0,-1,2,6,6,447.93293303098699,876.93461798162002,429.00168495063298,39.671192577973798,74.938637901241506,35.267445323267602,1.95773642283399,2,shell0-shell0,0
shell0-shell0,2,130,1130,0,-1,2,7,7,412.56398752146401,799.363980364025,386.79999284256002,4.3022470684514902,-2.6319997163540201,-6.9342467848055103,1.93755151816889,2,shell0-shell0,0
shell0-shell0,2,133,1133,0,2,2,3,3,364.51569221303998,725.59539294756303,361.07970073452401,-43.746048239973199,-76.400587132815403,-32.654538892842197,1.9905738173913601,2,shell0-shell0,0
shell0-shell0,2,134,1134,0,-1,2,5,5,445.14035703405699,863.58154154557599,418.441184511519,36.878616581044298,61.585561465197102,24.706944884152801,1.9400207774904199,2,shell0-shell0,0
shell0-shell0,2,136,1136,0,2,2,5,5,391.99858078527302,780.26703142667998,388.26845064140701,-16.263159667739401,-21.7289486536982,-5.4657889859588504,1.9904843274269199,2,shell0-shell0,0
shell0-shell0,2,138,1138,0,-1,2,11,11,438.88824164908402,852.93125369563802,414.04301204655297,30.6265011960717,50.935273615259199,20.308772419187601,1.9433905326121801,2,shell0-shell0,0
shell0-shell0,2,141,1141,0,-1,2,3,3,393.21944253522202,767.97116000979099,374.75171747456898,-15.0422979177903,-34.024820070587303,-18.982522152796999,1.95303455764652,2,shell0-shell0,0
shell0-shell0,2,142,1142,0,2,2,2,2,374.14456531719998,753.09775854510804,378.953193227908,-34.117175135812403,-48.898221535270601,-14.7810463994582,2.0128523259629101,2,shell0-shell0,0
shell0-shell0,2,144,1144,0,-1,2,10,10,443.00501587572302,866.25861668459697,423.25360080887401,34.743275422710198,64.262636604218599,29.519361181508401,1.9554149177570701,2,shell0-shell0,0
shell0-shell0,2,145,1145,0,-1,2,7,7,412.77370351469602,803.90014442455197,391.126440909856,4.5119630616831001,1.90416434417364,-2.6077987175094699,1.9475565850718799,2,shell0-shell0,0
shell0-shell0,2,146,1146,0,-1,2,6,6,478.72111709357102,930.37216693826201,451.65104984469002,70.459376640558602,128.376186857883,57.916810217324603,1.94345336714363,2,shell0-shell0,0
shell0-shell0,2,149,1149,0,2,2,7,7,406.61845473987199,794.085639546077,387.46718480620399,-1.64328571314059,-7.9103405343020103,-6.2670548211614197,1.9529011295222201,2,shell0-shell0,0
shell0-shell0,2,150,1150,0,2,2,4,4,424.46360452046599,829.85335806780199,405.38975354733702,16.201864067452799,27.8573779874237,11.655513919970801,1.9550636361516101,2,shell0-shell0,0
shell0-shell0,2,155,1155,0,2,2,3,3,381.677330126725,752.96969308502605,371.292362958301,-26.584410326287799,-49.026286995352599,-22.4418766690649,1.9727912392256099,2,shell0-shell0,0
shell0-shell0,2,156,1156,0,2,2,8,8,403.44387705391301,786.27765934960701,382.83378229569399,-4.8178633990994504,-15.718320730771399,-10.900457331671999,1.94891459275892,2,shell0-shell0,0
shell0-shell0,2,157,1157,0,2,2,5,5,410.78905656533698,804.86855536784299,394.07949880250499,2.5273161123246299,2.87257528746431,0.34525917513968801,1.9593232645909699,2,shell0-shell0,0
shell0-shell0,2,158,1158,0,2,2,5,5,421.40540503592001,834.22106477631905,412.81565974039898,13.1436645829071,32.225084695940197,19.081420113033001,1.9796164330289301,2,shell0-shell0,0
shell0-shell0,2,162,1162,0,2,2,2,2,360.40347629420302,717.52266446405497,357.11918816985298,-47.858264158810101,-84.473315616323106,-36.615051457512998,1.99088719077263,2,shell0-shell0,0
shell0-shell0,2,163,1163,0,-1,2,5,5,390.28064869290603,766.42344677288804,376.14279807998201,-17.9810917601067,-35.5725333074909,-17.5914415473841,1.96377516881692,2,shell0-shell0,0
shell0-shell0,2,166,1166,0,2,2,6,6,422.4759109181,842.09402444749503,419.61811352939498,14.2141704650872,40.098044367116898,25.883873902029698,1.9932355968355799,2,shell0-shell0,0
shell0-shell0,2,168,1168,0,-1,2,4,4,417.544837335507,810.75435037387604,393.20951303836898,9.2830968824939593,8.7583702934970198,-0.52472658899694102,1.9417180572691799,2,shell0-shell0,0
shell0-shell0,2,169,1169,0,-1,2,3,3,384.203112342922,745.52434201989104,361.32122967696898,-24.058628110091099,-56.471638060487997,-32.413009950396898,1.94044326573406,2,shell0-shell0,0
shell0-shell0,2,170,1170,0,-1,2,5,5,396.83299676234998,770.3620577273,373.52906096495002,-11.4287436906632,-31.633922353078901,-20.205178662415701,1.94127520647847,2,shell0-shell0,0
shell0-shell0,2,175,1175,0,-1,2,6,6,417.84085429029,811.31215616451198,393.47130187422198,9.5791138372772995,9.3161760841332999,-0.26293775314400097,1.9416774301367401,2,shell0-shell0,0
shell0-shell0,2,178,1178,0,-1,2,6,6,428.40523463487,836.68175479004799,408.27652015517799,20.143494181856799,34.685774709669303,14.542280527812499,1.9530147793435599,2,shell0-shell0,0
shell0-shell0,2,179,1179,0,2,2,8,8,439.81562707447301,870.43205042203499,430.616423347563,31.553886621459899,68.436070341656801,36.882183720196899,1.9790839543649199,2,shell0-shell0,0
shell0-shell0,2,181,1181,0,2,2,4,4,403.681373942623,788.70804485250505,385.026670909882,-4.5803665103899203,-13.2879352278733,-8.7075687174833494,1.9537885465198801,2,shell0-shell0,0
shell0-shell0,2,182,1182,0,-1,2,2,2,382.56419128210302,739.90878337048105,357.344592088377,-25.697549170909401,-62.087196709897903,-36.389647538988498,1.9340774704783401,2,shell0-shell0,0
shell0-shell0,2,183,1183,0,-1,2,7,7,411.54831601337202,798.24554818898901,386.69723217561699,3.2865755603589801,-3.7504318913896699,-7.0370074517486501,1.9396156347364399,2,shell0-shell0,0
shell0-shell0,2,184,1184,0,2,2,5,5,421.52900940088898,831.06300518279204,409.533995781903,13.2672689478765,29.067025102413702,15.799756154537199,1.97154403765465,2,shell0-shell0,0
shell0-shell0,2,189,1189,0,-1,2,2,2,375.03282729860001,725.83970550687502,350.80687820827501,-33.228913154412901,-76.156274573503893,-42.927361419091,1.93540312386831,2,shell0-shell0,0
shell0-shell0,2,190,1190,0,-1,2,6,6,423.09626244988698,827.08145611212103,403.985193662234,14.8345219968742,25.0854760317422,10.2509540348681,1.95483044762203,2,shell0-shell0,0
shell0-shell0,2,191,1191,0,-1,2,8,8,419.99237079102699,814.68069607592201,394.68832528489497,11.7306303380147,12.6847159955437,0.95408565752899199,1.93975117819766,2,shell0-shell0,0
shell0-shell0,2,192,1192,0,-1,2,2,2,380.25815648398401,743.03281130156199,362.77465481757798,-28.003583969028998,-58.963168778816701,-30.9595848097877,1.9540220206502199,2,shell0-shell0,0
shell0-shell0,2,193,1193,0,-1,2,4,4,389.55952566396701,755.00106241913295,365.441536755166,-18.702214789046099,-46.994917661245601,-28.292702872199499,1.9380890792807799,2,shell0-shell0,0
shell0-shell0,2,194,1194,0,-1,2,7,7,431.63314607524001,836.80265334195497,405.16950726671502,23.371405622227101,34.806673261576698,11.4352676393497,1.93868951203319,2,shell0-shell0,0
shell0-shell0,2,195,1195,0,-1,2,7,7,417.77202760906198,814.58237826928405,396.81035066022298,9.5102871560488893,12.5863981889056,3.0761110328567201,1.94982508266816,2,shell0-shell0,0
shell0-shell0,2,197,1197,0,2,2,8,8,409.827333900209,795.99134349938902,386.164009599179,1.5655934471966999,-6.0046365809896498,-7.5702300281863604,1.9422602585439299,2,shell0-shell0,0
shell0-shell0,2,198,1198,0,-1,2,3,3,412.70864650695597,802.65926338473901,389.95061687778298,4.4469060539429996,0.66328330436044802,-3.7836227495825501,1.94485691099087,2,shell0-shell0,0
shell0-shell0,2,202,1202,0,-1,2,5,5,430.61771656277602,843.192612799946,412.57489623716998,22.355976109763699,41.196632719567802,18.8406566098041,1.95810014397544,2,shell0-shell0,0
shell0-shell0,2,205,1205,0,2,2,3,3,394.92488043274199,792.26270097666395,397.33782054392202,-13.336860020271001,-9.7332791037143807,3.6035809165566701,2.0061098710938099,2,shell0-shell0,0
shell0-shell0,2,206,1206,0,-1,2,5,5,407.64674870799303,798.31504960086897,390.668300892876,-0.61499174501926701,-3.6809304795092399,-3.06593873448998,1.9583500963299001,2,shell0-shell0,0
shell0-shell0,2,211,1211,0,-1,2,5,5,430.70436264936501,840.49486108469296,409.79049843532698,22.442622196352499,38.498881004313901,16.056258807961498,1.95144264598252,2,shell0-shell0,0
shell0-shell0,2,212,1212,0,2,2,6,6,385.57253888847401,765.48420007509606,379.91166118662301,-22.6892015645392,-36.511780005282198,-13.822578440742999,1.98531825498214,2,shell0-shell0,0
shell0-shell0,2,216,1216,0,2,2,5,5,423.59654703974599,832.25550406757804,408.658957027832,15.334806586733301,30.259523987199898,14.9247174004666,1.9647362800374499,2,shell0-shell0,0
shell0-shell0,2,217,1217,0,-1,2,7,7,416.71632508707302,810.18533973321905,393.469014646147,8.45458463405987,8.1893596528407198,-0.265224981219149,1.94421310363574,2,shell0-shell0,0
shell0-shell0,2,218,1218,0,-1,2,4,4,406.02168379638698,788.92199553537796,382.90031173899098,-2.2400566566258799,-13.0739845450004,-10.8339278883745,1.9430538491412399,2,shell0-shell0,0
shell0-shell0,2,219,1219,0,-1,2,4,4,389.53458149213702,753.45634678591398,363.92176529377701,-18.727158960875801,-48.539633294464998,-29.812474333589201,1.93424764471424,2,shell0-shell0,0
shell0-shell0,2,220,1220,0,-1,2,3,3,440.373470760808,853.23489534343798,412.86142458262998,32.111730307795099,51.238915263058999,19.1271849552638,1.9375256503743301,2,shell0-shell0,0
shell0-shell0,2,225,1225,0,-1,2,3,3,386.66905528498899,753.17563168145705,366.50657639646897,-21.592685168024001,-48.820348398921197,-27.2276632308972,1.9478559801645901,2,shell0-shell0,0
shell0-shell0,2,226,1226,0,-1,2,11,11,411.87100888197301,798.16366040047001,386.292651518497,3.6092684289605499,-3.8323196799084398,-7.4415881088689799,1.9378971648601599,2,shell0-shell0,0
shell0-shell0,2,227,1227,0,-1,2,3,3,366.90027901411298,720.75204364146805,353.85176462735598,-41.3614614389002,-81.243936438910296,-39.882475000010103,1.9644358014068,2,shell0-shell0,0
shell0-shell0,2,232,1232,0,-1,2,3,3,398.83478647499902,773.83646316674401,375.00167669174499,-9.4269539780138398,-28.159516913634199,-18.7325629356204,1.9402431518226,2,shell0-shell0,0
shell0-shell0,2,233,1233,0,-1,2,3,3,378.60807587366997,735.57054547179405,356.96246959812402,-29.653664579343101,-66.425434608584695,-36.771770029241601,1.94282846126408,2,shell0-shell0,0
shell0-shell0,2,236,1236,0,-1,2,7,7,414.98204841158099,808.35543658087499,393.37338816929298,6.7203079585685801,6.3594565004962096,-0.36085145807237501,1.94792868673477,2,shell0-shell0,0
shell0-shell0,2,237,1237,0,-1,2,3,3,422.01119771017301,820.14759013227194,398.13639242209899,13.7494572571605,18.151610051893599,4.4021527947330696,1.94342613319832,2,shell0-shell0,0
shell0-shell0,2,239,1239,0,-1,2,3,3,405.23822844574499,786.01635920660897,380.77813076086301,-3.02351200726741,-15.979620873769999,-12.9561088665026,1.93964020181734,2,shell0-shell0,0
shell0-shell0,2,241,1241,0,-1,2,4,4,411.98643866173097,799.51613832073804,387.52969965900701,3.7246982087178799,-2.4798417596407498,-6.2045399683586302,1.94063702901929,2,shell0-shell0,0
shell0-shell0,2,244,1244,0,2,2,4,4,430.19226923963203,843.02115441835895,412.82888517872698,21.930528786619199,41.025174337980197,19.094645551361001,1.9596380844044601,2,shell0-shell0,0
shell0-shell0,2,245,1245,0,2,2,4,4,390.94810956170801,764.430306250022,373.48219668831302,-17.3136308913043,-37.565673830356801,-20.252042939052401,1.9553242170860601,2,shell0-shell0,0
shell0-shell0,2,247,1247,0,2,2,6,6,393.18292677155,782.76252322586004,389.57959645430998,-15.0788136814631,-19.2334568545186,-4.15464317305549,1.9908354863044899,2,shell0-shell0,0
shell0-shell0,2,248,1248,0,-1,2,3,3,369.17929490743899,717.32144015127903,348.14214524383902,-39.0824455455733,-84.674539929099794,-45.592094383526401,1.9430164422713001,2,shell0-shell0,0
shell0-shell0,2,250,1250,0,-1,2,2,2,394.54256035434202,768.43208305945598,373.88952270511402,-13.719180098671099,-33.563897020922802,-19.844716922251699,1.9476532072213499,2,shell0-shell0,0
shell0-shell0,2,253,1253,0,-1,2,4,4,423.27845377314497,825.98002139565995,402.70156762251497,15.016713320132499,23.9840413152818,8.9673279951493896,1.95138688027419,2,shell0-shell0,0
shell0-shell0,2,257,1257,0,-1,2,3,3,392.83144091396099,759.73537473783699,366.903933823876,-15.4302995390521,-42.260605342541801,-26.830305803489701,1.9339983911935299,2,shell0-shell0,0
shell0-shell0,2,258,1258,0,2,2,4,4,382.86994641473302,767.18394009013002,384.31399367539802,-25.391794038279802,-34.812039990248103,-9.4202459519682993,2.0037716391014402,2,shell0-shell0,0
shell0-shell0,2,260,1260,0,-1,2,6,6,437.533927919414,848.39621573198701,410.86228781257398,29.272187466400801,46.400235651608803,17.128048185208002,1.93904097852784,2,shell0-shell0,0
shell0-shell0,2,262,1262,0,-1,2,11,11,422.964434577509,821.00988528392304,398.04545070641399,14.702694124496601,19.013905203544599,4.31121107904801,1.9410849191233099,2,shell0-shell0,0
shell0-shell0,2,266,1266,0,-1,2,5,5,393.57476149411502,766.39330298812399,372.818541494008,-14.686978958897599,-35.602677092255,-20.915698133357498,1.94726231956208,2,shell0-shell0,0
shell0-shell0,2,267,1267,0,-1,2,4,4,375.57479986622701,727.69570275287094,352.12090288664399,-32.686940586785603,-74.300277327507601,-41.613336740721998,1.9375519950008999,2,shell0-shell0,0
shell0-shell0,2,269,1269,0,-1,2,13,13,417.8551739257,813.08330978662605,395.22813586092599,9.5934334726874795,11.087329706247701,1.4938962335602399,1.9458495682793699,2,shell0-shell0,0
shell0-shell0,2,272,1272,0,-1,2,2,2,381.94794553563298,739.17434754443195,357.226402008798,-26.313794917379301,-62.821632535946698,-36.5078376185675,1.93527509752103,2,shell0-shell0,0
shell0-shell0,2,275,1275,0,-1,2,6,6,405.9384749628,787.42366617459197,381.48519121179203,-2.32326549021252,-14.572313905786499,-12.249048415574,1.93976110849495,2,shell0-shell0,0
shell0-shell0,2,276,1276,0,-1,2,4,4,398.03307500015802,769.95895553857099,371.92588053841303,-10.228665452854999,-32.037024541808002,-21.8083590889531,1.9344094847853199,2,shell0-shell0,0
shell0-shell0,2,277,1277,0,2,2,6,6,429.62028269001797,846.32858910122104,416.70830641120301,21.358542237005199,44.332609020842298,22.974066783836999,1.9699456082520901,2,shell0-shell0,0
shell0-shell0,2,278,1278,0,-1,2,4,4,408.20810447124398,792.92542697593001,384.71732250468602,-0.053635981768479703,-9.0705531044487806,-9.0169171226803009,1.9424539059630199,2,shell0-shell0,0
shell0-shell0,2,279,1279,0,-1,2,3,3,359.25796701946501,698.51694492106105,339.25897790159598,-49.003773433547501,-103.47903515931699,-54.475261725769698,1.9443325104693201,2,shell0-shell0,0
shell0-shell0,2,280,1280,0,-1,2,5,5,375.02766132444202,730.64498687167804,355.61732554723699,-33.234079128571203,-71.350993208700402,-38.116914080129199,1.9482429223789599,2,shell0-shell0,0
shell0-shell0,2,281,1281,0,-1,2,7,7,419.45666485817401,811.015350055863,391.55868519768899,11.194924405161499,9.0193699754844392,-2.1755544296771099,1.93349019815928,2,shell0-shell0,0
shell0-shell0,2,282,1282,0,2,2,4,4,426.06713395731703,831.13281401501604,405.06568005769799,17.8053935043047,29.136833934637,11.3314404303323,1.9507085803484601,2,shell0-shell0,0
shell0-shell0,2,283,1283,0,-1,2,2,2,388.42840702876703,752.14897443124198,363.72056740247501,-19.833333424246,-49.847005649136698,-30.013672224890701,1.9363902351651101,2,shell0-shell0,0
shell0-shell0,2,284,1284,0,2,2,14,14,424.17711636077797,825.18201619676597,401.00489983598902,15.915375907765,23.1860361163878,7.2706602086227603,1.9453713658021099,2,shell0-shell0,0
shell0-shell0,2,290,1290,0,-1,2,3,3,341.26008318750303,664.71378386520405,323.45370067770102,-67.001657265509607,-137.28219621517499,-70.2805389496652,1.94782166626848,2,shell0-shell0,0
shell0-shell0,2,291,1291,0,-1,2,7,7,422.24881675224799,819.91686708412601,397.66805033187802,13.987076299234801,17.920887003747499,3.9338107045126098,1.9417860620441001,2,shell0-shell0,0
shell0-shell0,2,292,1292,0,-1,2,6,6,403.03160874538901,784.39300900321496,381.36140025782601,-5.2301317076237996,-17.602971077163101,-12.3728393695393,1.94623198772171,2,shell0-shell0,0
shell0-shell0,2,293,1293,0,-1,2,2,2,374.424307619518,729.86094474744698,355.43663712792898,-33.8374328334952,-72.135035332931906,-38.297602499436699,1.94928836054393,2,shell0-shell0,0
shell0-shell0,2,294,1294,0,-1,2,2,2,327.30867918657299,633.596060255937,306.28738106936402,-80.953061266439406,-168.39991982444101,-87.446858558002006,1.93577531103223,2,shell0-shell0,0
shell0-shell0,2,295,1295,0,-1,2,7,7,404.470104753768,781.40740182464299,376.93729707087499,-3.7916356992448601,-20.588578255735801,-16.796942556490901,1.93192869544795,2,shell0-shell0,0
shell0-shell0,2,296,1296,0,-1,2,2,2,349.30609281905203,679.07360950045495,329.76751668140298,-58.955647633960801,-122.922370579923,-63.966722945962601,1.94406459967542,2,shell0-shell0,0
shell0-shell0,2,297,1297,0,-1,2,2,2,365.82255543373401,708.35650120104106,342.53394576730699,-42.439185019278497,-93.639478879337702,-51.200293860059197,1.9363390547671,2,shell0-shell0,0
shell0-shell0,2,298,1298,0,-1,2,2,2,400.73999553554398,777.93133399664805,377.19133846110401,-7.5217449174687703,-24.064646083730601,-16.542901166261899,1.9412370680820901,2,shell0-shell0,0
shell0-shell0,2,300,1300,0,-1,2,4,4,414.27237865548898,801.63096588228905,387.35858722680001,6.0106382024761702,-0.36501419808973901,-6.3756524005659099,1.9350335846284601,2,shell0-shell0,0
shell0-shell0,2,303,1303,0,-1,2,5,5,416.36540666932899,808.63661221963696,392.27120555030803,8.1036662163159008,6.6406321392580603,-1.4630340770578401,1.9421320774178601,2,shell0-shell0,0
shell0-shell0,2,304,1304,0,-1,2,3,3,381.52028801147799,738.93465622296299,357.414368211485,-26.741452441534499,-63.061323857415097,-36.319871415880598,1.9368161522270899,2,shell0-shell0,0
